ensembl_gene_id	entrezgene_id	external_gene_name
ENSG00000257603	NA	
ENSG00000257654	NA	
ENSG00000257683	NA	LINC02463
ENSG00000257726	NA	
ENSG00000257781	NA	
ENSG00000257817	NA	
ENSG00000257883	NA	
ENSG00000257915	NA	GLULP5
ENSG00000257935	NA	LHX5-AS1
ENSG00000257958	NA	
ENSG00000257979	NA	SNRPGP18
ENSG00000257994	NA	
ENSG00000257995	NA	
ENSG00000257997	NA	
ENSG00000258007	NA	
ENSG00000258011	NA	HMGA1P3
ENSG00000258012	NA	
ENSG00000258018	NA	LINC02457
ENSG00000258033	NA	SNX5P2
ENSG00000258034	NA	
ENSG00000258035	NA	
ENSG00000258039	101928937	
ENSG00000258072	NA	
ENSG00000258099	102723619	ATXN2-AS
ENSG00000258100	NA	LINC02823
ENSG00000258102	643246	MAP1LC3B2
ENSG00000258108	NA	
ENSG00000258111	NA	
ENSG00000258125	NA	
ENSG00000258131	NA	
ENSG00000258136	101929162	
ENSG00000258142	NA	
ENSG00000258148	NA	
ENSG00000258153	NA	HSPE1P4
ENSG00000258159	NA	IMMP1LP2
ENSG00000258169	283432	LINC00485
ENSG00000258171	NA	LINC02412
ENSG00000258172	NA	
ENSG00000258177	NA	
ENSG00000258183	NA	LINC02392
ENSG00000258204	NA	
ENSG00000258210	NA	
ENSG00000258216	NA	
ENSG00000258224	NA	
ENSG00000258230	NA	
ENSG00000258240	105369980	
ENSG00000258244	NA	OSTF1P1
ENSG00000258249	NA	
ENSG00000258251	NA	YPEL5P3
ENSG00000258254	NA	
ENSG00000258262	NA	
ENSG00000258271	NA	
ENSG00000258272	NA	
ENSG00000258274	101928731	
ENSG00000258285	NA	TESC-AS1
ENSG00000258288	NA	NENFP2
ENSG00000258290	NA	BRWD1P2
ENSG00000258292	105369920	LINC02410
ENSG00000258303	NA	
ENSG00000258308	NA	
ENSG00000258312	NA	
ENSG00000258313	NA	
ENSG00000258323	NA	
ENSG00000258337	NA	
ENSG00000258343	105369921	
ENSG00000258346	NA	
ENSG00000258355	NA	
ENSG00000258357	NA	NSA2P2
ENSG00000258359	NA	PCNPP1
ENSG00000258365	NA	
ENSG00000258373	NA	SLC25A3P2
ENSG00000258435	NA	
ENSG00000258846	NA	EEF1A1P33
ENSG00000259862	NA	
ENSG00000260329	NA	
ENSG00000261650	NA	
ENSG00000263510	100616454	MIR4497
ENSG00000263537	NA	RN7SL387P
ENSG00000263890	100422924	MIR4303
ENSG00000264037	100616309	MIR4472-2
ENSG00000264295	100500843	MIR3922
ENSG00000264554	NA	RN7SL793P
ENSG00000264978	NA	RN7SL630P
ENSG00000265061	NA	
ENSG00000265345	100847004	MIR5188
ENSG00000265526	100422931	MIR4304
ENSG00000265635	100500817	MIR3612
ENSG00000265861	100616287	MIR4495
ENSG00000265917	100500802	MIR3685
ENSG00000266099	100847031	MIR5700
ENSG00000266370	100500889	MIR3657
ENSG00000266610	NA	RN7SL176P
ENSG00000266655	100500909	MIR3908
ENSG00000266704	100616179	MIR4498
ENSG00000266923	NA	
ENSG00000269938	NA	
ENSG00000269980	NA	
ENSG00000269997	NA	
ENSG00000270048	NA	
ENSG00000270061	NA	
ENSG00000270095	NA	
ENSG00000270130	NA	
ENSG00000270445	NA	COPS5P2
ENSG00000270482	NA	
ENSG00000270506	NA	
ENSG00000271177	NA	
ENSG00000271184	NA	
ENSG00000271382	NA	
ENSG00000271579	NA	
ENSG00000272215	NA	U7
ENSG00000272849	NA	
ENSG00000273499	NA	
ENSG00000273568	NA	
ENSG00000273570	NA	
ENSG00000273700	102465455	MIR6760
ENSG00000273942	NA	
ENSG00000274029	NA	
ENSG00000274191	NA	
ENSG00000274227	NA	
ENSG00000274230	NA	
ENSG00000274292	NA	
ENSG00000274427	NA	
ENSG00000274554	NA	
ENSG00000274560	NA	
ENSG00000274598	NA	
ENSG00000274647	NA	
ENSG00000274670	NA	
ENSG00000274695	NA	
ENSG00000274697	102465456	MIR6761
ENSG00000274819	NA	
ENSG00000274822	102465457	MIR6762
ENSG00000274859	NA	
ENSG00000274874	NA	
ENSG00000274879	NA	
ENSG00000275212	NA	LINC02826
ENSG00000275231	NA	
ENSG00000275232	NA	
ENSG00000275265	NA	
ENSG00000275389	NA	
ENSG00000275409	NA	
ENSG00000275467	NA	
ENSG00000275759	NA	
ENSG00000275898	NA	
ENSG00000275936	NA	
ENSG00000275967	102466204	MIR6880
ENSG00000275971	NA	
ENSG00000276045	84876	ORAI1
ENSG00000276122	NA	
ENSG00000276398	NA	
ENSG00000276853	NA	
ENSG00000276878	102464827	MIR6074
ENSG00000276908	102466222	MIR7106
ENSG00000276956	NA	RN7SL769P
ENSG00000277062	NA	RN7SL88P
ENSG00000277081	NA	
ENSG00000277130	NA	
ENSG00000277223	NA	
ENSG00000277247	NA	
ENSG00000277299	NA	
ENSG00000277566	NA	
ENSG00000277595	NA	
ENSG00000277715	NA	
ENSG00000277738	NA	
ENSG00000277851	NA	LINC02391
ENSG00000277895	NA	
ENSG00000277945	NA	
ENSG00000278011	NA	
ENSG00000278802	NA	
ENSG00000278916	144486	CEP83-DT
ENSG00000279134	NA	
ENSG00000279310	NA	
ENSG00000279411	NA	
ENSG00000279444	NA	
ENSG00000279505	NA	
ENSG00000279530	NA	
ENSG00000279551	NA	
ENSG00000279939	NA	
ENSG00000280049	NA	
ENSG00000280181	NA	
ENSG00000280320	NA	
ENSG00000281333	NA	
ENSG00000027001	4285	MIPEP
ENSG00000032742	8100	IFT88
ENSG00000072609	55743	CHFR
ENSG00000073910	10129	FRY
ENSG00000075673	479	ATP12A
ENSG00000083642	23047	PDS5B
ENSG00000090612	10795	ZNF268
ENSG00000090615	2802	GOLGA3
ENSG00000102678	2254	FGF9
ENSG00000102683	6445	SGCG
ENSG00000102699	143	PARP4
ENSG00000102710	55578	SUPT20H
ENSG00000102755	2321	FLT1
ENSG00000102781	84056	KATNAL1
ENSG00000102802	84935	MEDAG
ENSG00000112787	57666	FBRSL1
ENSG00000120664	NA	SPART-AS1
ENSG00000120669	54937	SOHLH2
ENSG00000120685	80209	PROSER1
ENSG00000120686	51569	UFM1
ENSG00000120693	4093	SMAD9
ENSG00000120694	10808	HSPH1
ENSG00000120697	29880	ALG5
ENSG00000120699	11340	EXOSC8
ENSG00000121388	NA	
ENSG00000121390	55269	PSPC1
ENSG00000121741	7750	ZMYM2
ENSG00000121742	10804	GJB6
ENSG00000121743	2700	GJA3
ENSG00000122025	2322	FLT3
ENSG00000122026	6144	RPL21
ENSG00000122033	219402	MTIF3
ENSG00000122034	2971	GTF3A
ENSG00000122035	387496	RASL11A
ENSG00000122042	5412	UBL3
ENSG00000122043	NA	LINC00544
ENSG00000127863	55504	TNFRSF19
ENSG00000127870	6049	RNF6
ENSG00000132932	51761	ATP8A2
ENSG00000132938	23281	MTUS2
ENSG00000132950	9205	ZMYM5
ENSG00000132952	10208	USPL1
ENSG00000132953	64328	XPO4
ENSG00000132958	93492	TPTE2
ENSG00000132963	51371	POMP
ENSG00000132964	1024	CDK8
ENSG00000132965	241	ALOX5AP
ENSG00000132970	10810	WASF3
ENSG00000132972	56163	RNF17
ENSG00000132975	2835	GPR12
ENSG00000133083	9201	DCLK1
ENSG00000133101	8900	CCNA1
ENSG00000133103	57511	COG6
ENSG00000133104	23111	SPART
ENSG00000133105	122042	RXFP2
ENSG00000133107	7223	TRPC4
ENSG00000133110	10631	POSTN
ENSG00000133111	5994	RFXAP
ENSG00000133115	161003	STOML3
ENSG00000133116	9365	KL
ENSG00000133119	5983	RFC3
ENSG00000133121	90627	STARD13
ENSG00000139496	9818	NUP58
ENSG00000139505	9107	MTMR6
ENSG00000139508	283537	SLC46A3
ENSG00000139514	6541	SLC7A1
ENSG00000139515	3651	PDX1
ENSG00000139517	222484	LNX2
ENSG00000139597	90634	N4BP2L1
ENSG00000139618	675	BRCA2
ENSG00000150456	221143	EEF1AKMT1
ENSG00000150457	26524	LATS2
ENSG00000150459	10284	SAP18
ENSG00000150893	341640	FREM2
ENSG00000151835	26278	SACS
ENSG00000151846	5042	PABPC3
ENSG00000151849	55835	CENPJ
ENSG00000152484	219333	USP12
ENSG00000152520	255967	PAN3
ENSG00000165474	2706	GJB2
ENSG00000165475	51084	CRYL1
ENSG00000165480	221150	SKA3
ENSG00000165487	221154	MICU2
ENSG00000165556	1045	CDX2
ENSG00000165566	219287	AMER2
ENSG00000169840	219409	GSX1
ENSG00000172458	53342	IL17D
ENSG00000172915	26960	NBEA
ENSG00000173141	78988	MRPL57
ENSG00000175664	122046	TEX26
ENSG00000176894	5827	PXMP2
ENSG00000176915	23141	ANKLE2
ENSG00000177084	5426	POLE
ENSG00000179141	NA	MTUS2-AS1
ENSG00000180138	122011	CSNK1A1L
ENSG00000180172	NA	RPS12P23
ENSG00000180389	NA	ATP5F1EP2
ENSG00000180440	400120	SERTM1
ENSG00000180660	4081	MAB21L1
ENSG00000180730	387914	SHISA2
ENSG00000180776	253832	ZDHHC20
ENSG00000180803	NA	
ENSG00000182957	221178	SPATA13
ENSG00000183463	646625	URAD
ENSG00000183722	10186	LHFPL6
ENSG00000186184	51082	POLR1D
ENSG00000187676	145173	B3GLCT
ENSG00000187721	NA	GTF2IP3
ENSG00000187848	22953	P2RX2
ENSG00000188811	387921	NHLRC3
ENSG00000189167	646799	ZAR1L
ENSG00000189403	3146	HMGB1
ENSG00000196199	54737	MPHOSPH8
ENSG00000196387	7699	ZNF140
ENSG00000196458	100289635	ZNF605
ENSG00000196593	NA	ANKRD20A19P
ENSG00000198033	7278	TUBA3C
ENSG00000198040	7637	ZNF84
ENSG00000198393	7574	ZNF26
ENSG00000199196	NA	
ENSG00000199276	NA	RNA5SP26
ENSG00000199767	NA	RNU6-78P
ENSG00000200526	NA	RNY4P14
ENSG00000200840	NA	RNU6-82P
ENSG00000201242	NA	RNY1P1
ENSG00000201469	NA	RNA5SP379
ENSG00000201821	NA	RNU4-9P
ENSG00000202237	NA	RNU6-53P
ENSG00000202395	NA	RN7SKP1
ENSG00000204583	100507055	LRCOL1
ENSG00000204718	NA	CNN2P12
ENSG00000205822	NA	TPTE2P6
ENSG00000205861	542767	PCOTH
ENSG00000205863	387911	C1QTNF9B
ENSG00000206192	NA	ANKRD20A9P
ENSG00000206787	NA	RNU6-76P
ENSG00000207051	619499	SNORA27
ENSG00000207157	NA	RNY3P4
ENSG00000207203	NA	RNU6-71P
ENSG00000207325	NA	RNY1P4
ENSG00000207330	NA	RNU6-73P
ENSG00000207474	NA	RNY1P7
ENSG00000207500	26771	SNORD102
ENSG00000207518	NA	RNU6-59P
ENSG00000212293	NA	
ENSG00000212553	NA	SNORD116
ENSG00000213411	NA	RBM22P2
ENSG00000213621	NA	RPSAP54
ENSG00000214029	101060200	ZNF891
ENSG00000214823	NA	NXT1P1
ENSG00000215049	NA	PRDX2P1
ENSG00000215349	NA	MRPL3P1
ENSG00000215486	NA	ARL2BPP3
ENSG00000215515	NA	IFIT1P1
ENSG00000215571	NA	GRK6P1
ENSG00000215572	NA	ESRRAP1
ENSG00000215604	NA	ZNF962P
ENSG00000218198	NA	RPS20P32
ENSG00000222726	NA	RNU2-7P
ENSG00000222747	NA	RNA5SP25
ENSG00000223024	NA	RNU6-55P
ENSG00000223158	NA	RNY1P3
ENSG00000223383	NA	H2ACP1
ENSG00000223460	NA	GAPDHP69
ENSG00000223543	NA	TCEAL4P1
ENSG00000223576	NA	
ENSG00000223625	NA	CYCSP32
ENSG00000223685	100874188	LINC00571
ENSG00000223782	NA	RPS21P8
ENSG00000224117	NA	PTPN2P2
ENSG00000224329	100874059	LINC00297
ENSG00000224351	NA	CDKN2AIPNLP3
ENSG00000224405	100861573	LINC00572
ENSG00000224429	NA	LINC00539
ENSG00000224511	100874146	LINC00365
ENSG00000224743	100507064	TEX26-AS1
ENSG00000224778	NA	CENPIP1
ENSG00000224976	NA	PARP4P2
ENSG00000225016	NA	LINC00328-2P
ENSG00000225039	NA	LINC01058
ENSG00000225105	NA	LINC01076
ENSG00000225179	100874179	LINC00457
ENSG00000225221	NA	PLA2G12AP2
ENSG00000225316	100874136	LINC00350
ENSG00000225350	NA	FREM2-AS1
ENSG00000225404	NA	RPL26P34
ENSG00000225585	NA	IPPKP1
ENSG00000225674	NA	IPO7P2
ENSG00000225777	NA	DDX39AP1
ENSG00000226057	NA	PHF2P2
ENSG00000226118	NA	MTND3P1
ENSG00000226161	NA	EIF4A1P5
ENSG00000226250	NA	LINC00408
ENSG00000226352	NA	PSPC1-AS2
ENSG00000226361	NA	TERF1P5
ENSG00000226507	NA	IPMKP1
ENSG00000226525	NA	RPS7P10
ENSG00000226619	NA	
ENSG00000226633	NA	PPIAP28
ENSG00000226695	NA	ANKRD20A10P
ENSG00000226703	NA	NPM1P4
ENSG00000226722	100874182	LINC00424
ENSG00000226908	NA	H2BP6
ENSG00000226968	NA	LINC00423
ENSG00000227059	647589	ANHX
ENSG00000227213	100874231	SPATA13-AS1
ENSG00000227254	NA	VDAC1P12
ENSG00000227568	NA	SNX18P26
ENSG00000227604	NA	TOMM22P3
ENSG00000227784	NA	ZNF965P
ENSG00000227879	NA	PSPC1P1
ENSG00000227882	NA	THAP12P6
ENSG00000227893	NA	LINC00352
ENSG00000227911	NA	LINC02344
ENSG00000228036	NA	HSPD1P9
ENSG00000228741	221178	SPATA13
ENSG00000228797	NA	FAM207BP
ENSG00000228825	NA	LAMTOR3P1
ENSG00000229147	NA	SMPD4P2
ENSG00000229375	NA	USP24P1
ENSG00000229427	NA	ANKRD26P4
ENSG00000229437	NA	LINC00366
ENSG00000229483	NA	LINC00362
ENSG00000229558	100506680	SACS-AS1
ENSG00000229609	NA	LINC01079
ENSG00000229715	NA	EEF1DP3
ENSG00000229788	NA	LINC00388
ENSG00000229791	NA	
ENSG00000229800	NA	ATP8A2P2
ENSG00000230022	NA	FNTAP2
ENSG00000230256	NA	FGFR1OP2P1
ENSG00000230283	NA	RPS12P24
ENSG00000230300	NA	STARD13-IT1
ENSG00000230390	103695431	LINC01048
ENSG00000230403	NA	LINC01066
ENSG00000230490	NA	
ENSG00000230535	NA	BASP1P1
ENSG00000230641	NA	USP12-AS2
ENSG00000230710	NA	LINC00332
ENSG00000230931	NA	GXYLT1P1
ENSG00000231184	NA	CCNQP3
ENSG00000231238	NA	LINC00349
ENSG00000231358	NA	
ENSG00000231417	NA	IRX1P1
ENSG00000231650	NA	RFESDP1
ENSG00000231894	NA	WDR95P
ENSG00000231910	NA	GAMTP2
ENSG00000231914	NA	LINC00387
ENSG00000231983	NA	LINC00415
ENSG00000232102	NA	MTCO3P2
ENSG00000232117	NA	LINC00384
ENSG00000232162	NA	USP12-AS1
ENSG00000232163	NA	RPLP1P13
ENSG00000232187	NA	FTH1P7
ENSG00000232378	NA	RPL29P28
ENSG00000232489	NA	MFAP1P1
ENSG00000232587	NA	EEF1A1P3
ENSG00000232643	NA	LINC00385
ENSG00000232685	348021	LINC00442
ENSG00000232795	NA	SCAND3P1
ENSG00000232858	NA	RPL34P27
ENSG00000232888	NA	RPS11P5
ENSG00000232894	NA	MRPS31P2
ENSG00000232977	100506697	LINC00327
ENSG00000232986	NA	
ENSG00000233325	NA	MIPEPP3
ENSG00000233405	NA	LINC01046
ENSG00000233440	NA	HMGA1P6
ENSG00000233469	NA	ST6GALNAC4P1
ENSG00000233524	NA	RANP8
ENSG00000233545	NA	CYCSP33
ENSG00000233588	NA	CYP51A1P2
ENSG00000233780	101930748	HNRNPA1P30
ENSG00000233851	NA	LATS2-AS1
ENSG00000233905	NA	LONRF2P2
ENSG00000233963	NA	ATP8A2P3
ENSG00000234031	NA	RPS3AP44
ENSG00000234056	101928922	LINC00463
ENSG00000234152	NA	ELOBP1
ENSG00000234363	NA	PPIAP27
ENSG00000234535	NA	
ENSG00000234627	NA	NUS1P3
ENSG00000234685	NA	NUS1P2
ENSG00000234701	NA	PRDX3P3
ENSG00000234706	NA	PRUNEP1
ENSG00000234772	NA	LINC00412
ENSG00000234835	NA	PHBP13
ENSG00000234894	NA	
ENSG00000235076	NA	GAPDHP52
ENSG00000235115	NA	CHCHD2P8
ENSG00000235205	NA	TATDN2P3
ENSG00000235306	NA	GAPDHP34
ENSG00000235315	NA	RPL23AP69
ENSG00000235438	105370105	ESRRAP2
ENSG00000235472	NA	EIF4A1P7
ENSG00000235500	NA	SNX19P2
ENSG00000235550	NA	ANKRD26P2
ENSG00000235876	NA	FEM1AP4
ENSG00000236036	100507114	LINC00445
ENSG00000236076	104355137	LINC01072
ENSG00000236094	440132	LINC00545
ENSG00000236258	NA	TIMM8BP1
ENSG00000236339	NA	POM121L13P
ENSG00000236354	NA	LINC00437
ENSG00000236444	171222	UBE2L5
ENSG00000236463	NA	LINC00427
ENSG00000236581	NA	STARD13-AS
ENSG00000236617	101928530	
ENSG00000236704	NA	CNOT4P1
ENSG00000236711	NA	SMAD9-IT1
ENSG00000236758	NA	MTUS2-AS2
ENSG00000236803	NA	SDAD1P4
ENSG00000236834	100287114	LINC00421
ENSG00000236953	NA	ZDHHC20-IT1
ENSG00000237001	NA	WASF3-AS1
ENSG00000237164	NA	SLC25A15P2
ENSG00000237175	NA	NME1P1
ENSG00000237636	100101938	ANKRD26P3
ENSG00000237637	NA	FRY-AS1
ENSG00000237672	NA	KRR1P1
ENSG00000237879	100874158	LINC00398
ENSG00000237952	NA	RPL7AP73
ENSG00000238121	100188949	LINC00426
ENSG00000238132	NA	CASC4P1
ENSG00000238169	102723318	LINC01053
ENSG00000238185	NA	
ENSG00000238286	NA	SLC35E1P1
ENSG00000238443	NA	Y_RNA
ENSG00000239190	NA	RNU6-717P
ENSG00000240654	338872	C1QTNF9
ENSG00000240868	NA	C1QTNF9-AS1
ENSG00000240991	NA	RPL23AP67
ENSG00000242360	NA	RN7SL272P
ENSG00000242381	NA	RN7SL741P
ENSG00000242715	728591	CCDC169
ENSG00000242756	NA	RHOT1P3
ENSG00000243008	NA	
ENSG00000244155	NA	CYP4F34P
ENSG00000244197	NA	RN7SL766P
ENSG00000244615	NA	PSPC1P2
ENSG00000244754	10443	N4BP2L2
ENSG00000246394	101928597	ZNF84-DT
ENSG00000247077	192111	PGAM5
ENSG00000247381	NA	PLUT
ENSG00000250709	100526761	CCDC169-SOHLH2
ENSG00000250790	NA	
ENSG00000251299	NA	SLC25A15P3
ENSG00000252079	NA	RNU6-327P
ENSG00000252128	NA	SNORD27
ENSG00000252247	NA	RNU6-70P
ENSG00000252269	NA	RNU4ATAC12P
ENSG00000252287	NA	RNA5SP24
ENSG00000252397	NA	RNU5A-4P
ENSG00000252499	NA	RNU6-63P
ENSG00000252695	100313842	MIR2276
ENSG00000252795	NA	RNU6-56P
ENSG00000252928	NA	RNU6-64P
ENSG00000252952	NA	RNU6-58P
ENSG00000253094	NA	SNORD36
ENSG00000253771	NA	TPTE2P1
ENSG00000255703	NA	
ENSG00000255807	NA	PTP4A1P2
ENSG00000255919	NA	
ENSG00000256108	NA	
ENSG00000256223	7556	ZNF10
ENSG00000256563	NA	NANOGNBP2
ENSG00000256632	NA	
ENSG00000256783	NA	
ENSG00000256825	NA	
ENSG00000256875	NA	
ENSG00000260131	NA	LINC00556
ENSG00000260509	NA	
ENSG00000260704	100132234	LINC00543
ENSG00000261485	NA	PAN3-AS1
ENSG00000261498	100861547	LINC00566
ENSG00000261728	NA	
ENSG00000262198	NA	
ENSG00000262619	NA	LINC00621
ENSG00000263978	100616304	MIR4499
ENSG00000264171	100422940	MIR4305
ENSG00000266505	NA	
ENSG00000268486	NA	
ENSG00000269099	NA	LSP1P1
ENSG00000270008	NA	
ENSG00000270444	NA	AZU1P1
ENSG00000270496	NA	BNIP3P7
ENSG00000270680	NA	
ENSG00000271026	NA	KATNBL1P1
ENSG00000271250	NA	
ENSG00000271337	NA	NDE1P2
ENSG00000271429	NA	RPL17P51
ENSG00000271559	NA	
ENSG00000271850	NA	LINC02343
ENSG00000271901	NA	
ENSG00000271963	NA	
ENSG00000273167	NA	
ENSG00000273507	NA	
ENSG00000273552	NA	
ENSG00000273628	NA	
ENSG00000273886	NA	Metazoa_SRP
ENSG00000273964	NA	Y_RNA
ENSG00000274317	NA	LINC02334
ENSG00000274373	NA	
ENSG00000274549	NA	
ENSG00000275014	NA	RN7SL166P
ENSG00000275226	400121	LINC00547
ENSG00000275294	NA	LINC02340
ENSG00000275485	NA	
ENSG00000275689	NA	
ENSG00000275788	NA	Metazoa_SRP
ENSG00000275964	NA	
ENSG00000276183	NA	U6
ENSG00000276188	NA	
ENSG00000276292	NA	
ENSG00000276308	NA	
ENSG00000276476	100506622	LINC00540
ENSG00000276487	NA	
ENSG00000276672	NA	
ENSG00000276693	NA	
ENSG00000276958	NA	
ENSG00000276972	NA	
ENSG00000277011	NA	
ENSG00000277020	NA	
ENSG00000277040	NA	
ENSG00000277052	102465975	MIR6763
ENSG00000277077	NA	
ENSG00000277217	NA	
ENSG00000277283	NA	
ENSG00000277423	NA	
ENSG00000277840	NA	
ENSG00000277873	NA	
ENSG00000278084	NA	
ENSG00000278112	NA	
ENSG00000278250	NA	Metazoa_SRP
ENSG00000278266	NA	
ENSG00000278344	NA	
ENSG00000278861	NA	
ENSG00000278866	NA	
ENSG00000278872	NA	
ENSG00000278973	NA	
ENSG00000278993	NA	
ENSG00000279001	NA	
ENSG00000279023	NA	
ENSG00000279071	NA	
ENSG00000279087	NA	
ENSG00000279113	NA	
ENSG00000279121	NA	
ENSG00000279128	NA	
ENSG00000279146	NA	
ENSG00000279148	NA	
ENSG00000279153	NA	
ENSG00000279171	NA	
ENSG00000279176	NA	
ENSG00000279180	NA	
ENSG00000279190	NA	
ENSG00000279193	NA	
ENSG00000279233	NA	
ENSG00000279283	NA	
ENSG00000279334	NA	
ENSG00000279343	NA	
ENSG00000279360	NA	
ENSG00000279388	NA	
ENSG00000279455	NA	
ENSG00000279462	NA	
ENSG00000279475	NA	
ENSG00000279478	NA	
ENSG00000279480	NA	
ENSG00000279500	NA	
ENSG00000279527	NA	
ENSG00000279581	NA	
ENSG00000279630	NA	
ENSG00000279640	NA	
ENSG00000279650	NA	
ENSG00000279704	NA	
ENSG00000279746	NA	
ENSG00000279798	NA	
ENSG00000279905	NA	
ENSG00000279925	NA	
ENSG00000279931	NA	
ENSG00000279940	NA	
ENSG00000279952	NA	
ENSG00000279953	NA	
ENSG00000279976	NA	
ENSG00000279993	NA	
ENSG00000280002	NA	
ENSG00000280024	NA	
ENSG00000280051	NA	
ENSG00000280088	NA	
ENSG00000280097	NA	
ENSG00000280110	NA	
ENSG00000280117	NA	
ENSG00000280120	NA	
ENSG00000280125	NA	
ENSG00000280426	NA	
ENSG00000280646	NA	RNA5SP196
ENSG00000281344	NA	HELLPAR
ENSG00000282964	NA	
ENSG00000283052	NA	LINC02456
ENSG00000005810	23077	MYCBP2
ENSG00000005812	26224	FBXL3
ENSG00000023516	11215	AKAP11
ENSG00000041515	23026	MYO16
ENSG00000080618	1361	CPB2
ENSG00000083520	22894	DIS3
ENSG00000083535	10464	PIBF1
ENSG00000083544	81550	TDRD3
ENSG00000083635	26747	NUFIP1
ENSG00000102445	80183	RUBCNL
ENSG00000102468	3356	HTR2A
ENSG00000102531	22862	FNDC3A
ENSG00000102539	2862	MLNR
ENSG00000102543	81602	CDADC1
ENSG00000102547	81617	CAB39L
ENSG00000102554	688	KLF5
ENSG00000102738	10240	MRPS31
ENSG00000102743	10166	SLC25A15
ENSG00000102753	3839	KPNA3
ENSG00000102760	28984	RGCC
ENSG00000102763	23078	VWA8
ENSG00000102780	160851	DGKH
ENSG00000102786	26512	INTS6
ENSG00000102794	730249	ACOD1
ENSG00000102796	79758	DHRS12
ENSG00000102804	8848	TSC22D1
ENSG00000102805	1203	CLN5
ENSG00000102837	10562	OLFM4
ENSG00000118903	NA	BTF3P11
ENSG00000118922	11278	KLF12
ENSG00000118939	7347	UCHL3
ENSG00000118946	27253	PCDH17
ENSG00000120658	55068	ENOX1
ENSG00000120659	8600	TNFSF11
ENSG00000120662	9617	MTRF1
ENSG00000120675	29103	DNAJC15
ENSG00000120688	11193	WBP4
ENSG00000120690	1997	ELF1
ENSG00000120696	84078	KBTBD7
ENSG00000123171	83446	CCDC70
ENSG00000123178	57213	SPRYD7
ENSG00000123179	84650	EBPL
ENSG00000123191	540	ATP7B
ENSG00000123200	23091	ZC3H13
ENSG00000123201	2974	GUCY1B2
ENSG00000133106	94240	EPSTI1
ENSG00000133112	7178	TPT1
ENSG00000133114	55425	GPALPP1
ENSG00000136098	4752	NEK3
ENSG00000136099	5100	PCDH8
ENSG00000136100	51028	VPS36
ENSG00000136104	79621	RNASEH2B
ENSG00000136108	26586	CKAP2
ENSG00000136110	11061	CNMD
ENSG00000136111	9882	TBC1D4
ENSG00000136114	55901	THSD1
ENSG00000136122	79866	BORA
ENSG00000136141	23143	LRCH1
ENSG00000136143	8803	SUCLA2
ENSG00000136144	55213	RCBTB1
ENSG00000136146	29079	MED4
ENSG00000136147	51131	PHF11
ENSG00000136149	NA	RPL13AP25
ENSG00000136152	83548	COG3
ENSG00000136153	4008	LMO7
ENSG00000136155	8796	SCEL
ENSG00000136156	9445	ITM2B
ENSG00000136159	55270	NUDT15
ENSG00000136161	1102	RCBTB2
ENSG00000136167	3936	LCP1
ENSG00000136169	83852	SETDB2
ENSG00000139656	79024	SMIM2
ENSG00000139668	115825	WDFY2
ENSG00000139675	144983	HNRNPA1L2
ENSG00000139679	10161	LPAR6
ENSG00000139684	2098	ESD
ENSG00000139687	5925	RB1
ENSG00000139734	81624	DIAPH3
ENSG00000150276	NA	PPIAP26
ENSG00000150361	57626	KLHL1
ENSG00000150510	220108	FAM124A
ENSG00000150907	2308	FOXO1
ENSG00000151773	160857	CCDC122
ENSG00000151778	387923	SERP2
ENSG00000152207	57105	CYSLTR2
ENSG00000152213	115761	ARL11
ENSG00000165416	10910	SUGT1
ENSG00000165572	89890	KBTBD6
ENSG00000165837	220081	ERICH6B
ENSG00000168852	NA	TPTE2P5
ENSG00000170919	NA	TPT1-AS1
ENSG00000172766	79612	NAA16
ENSG00000173988	220416	LRRC63
ENSG00000174015	220082	CBY2
ENSG00000174032	253512	SLC25A30
ENSG00000176124	10301	DLEU1
ENSG00000176124	100874074	DLEU1
ENSG00000176268	NA	CYCSP34
ENSG00000176882	NA	
ENSG00000177197	NA	PCNPP5
ENSG00000177596	100288208	
ENSG00000178695	115207	KCTD12
ENSG00000178734	729420	LMO7DN
ENSG00000179611	NA	DGKZP1
ENSG00000179630	144811	LACC1
ENSG00000179813	144809	FAM216B
ENSG00000180332	386618	KCTD4
ENSG00000181358	NA	CTAGE10P
ENSG00000184226	5101	PCDH9
ENSG00000186047	220107	DLEU7
ENSG00000186047	103689915	DLEU7
ENSG00000188243	170622	COMMD6
ENSG00000188342	2963	GTF2F2
ENSG00000197168	341676	NEK5
ENSG00000197991	NA	
ENSG00000198553	283518	KCNRG
ENSG00000199282	NA	
ENSG00000199381	NA	RNU6-79P
ENSG00000199477	677814	SNORA31
ENSG00000199605	NA	RNY4P24
ENSG00000199788	NA	RNY3P2
ENSG00000200064	NA	RNY4P9
ENSG00000200267	NA	RNU6-66P
ENSG00000200709	NA	RNA5SP27
ENSG00000200711	NA	RNA5SP28
ENSG00000201253	NA	RNU4-10P
ENSG00000201662	NA	RNU6-60P
ENSG00000201665	NA	RN7SKP6
ENSG00000202151	NA	RNY4P28
ENSG00000202422	NA	RNA5SP30
ENSG00000202433	NA	RNU6-54P
ENSG00000202478	NA	RNU6-81P
ENSG00000204899	440145	MZT1
ENSG00000204918	729233	PRR20B
ENSG00000204919	122183	PRR20A
ENSG00000204977	10206	TRIM13
ENSG00000205105	NA	COX17P1
ENSG00000205240	NA	OR7E36P
