ensembl_gene_id	entrezgene_id	external_gene_name
ENSMUSG00000057195	69785	Ceacam13
ENSMUSG00000057894	67230	Zfp329
ENSMUSG00000058028	170734	Zscan5b
ENSMUSG00000058132	171268	Vmn1r82
ENSMUSG00000058230	232906	Arhgap35
ENSMUSG00000058631	81017	Vmn1r63
ENSMUSG00000058638	65020	Zfp110
ENSMUSG00000058685	100042921	Vmn2r51
ENSMUSG00000058818	18733	Pirb
ENSMUSG00000059206	252910	Vmn1r71
ENSMUSG00000059273	330474	Zc3h4
ENSMUSG00000059851	232811	Kmt5c
ENSMUSG00000060397	243833	Zfp128
ENSMUSG00000060860	77891	Ube2s
ENSMUSG00000061374	23877	Fiz1
ENSMUSG00000061602	171242	Vmn1r78
ENSMUSG00000062116	232853	Zfp954
ENSMUSG00000062524	17086	Ncr1
ENSMUSG00000062861	22690	Zfp28
ENSMUSG00000063535	76373	Zfp773
ENSMUSG00000063594	14709	Gng8
ENSMUSG00000063802	66245	Hspbp1
ENSMUSG00000063830	NA	Gm6065
ENSMUSG00000063838	58804	Cdc42ep5
ENSMUSG00000064179	21955	Tnnt1
ENSMUSG00000064231	NA	Gm5321
ENSMUSG00000064689	NA	Gm25815
ENSMUSG00000064745	NA	Gm24708
ENSMUSG00000064977	NA	Gm26056
ENSMUSG00000065006	NA	Gm26325
ENSMUSG00000065368	NA	Gm24414
ENSMUSG00000065893	NA	n-R5s151
ENSMUSG00000066756	232925	Igfl3
ENSMUSG00000066760	26436	Psg16
ENSMUSG00000066772	246791	Obox3
ENSMUSG00000066803	171267	Vmn1r84
ENSMUSG00000066804	171243	Vmn1r83
ENSMUSG00000066807	NA	Gm10179
ENSMUSG00000066820	665255	Vmn2r28
ENSMUSG00000066828	22305	Vmn2r37
ENSMUSG00000066838	232855	Zfp772
ENSMUSG00000066850	81013	Vmn1r65
ENSMUSG00000070802	434128	Pnmal2
ENSMUSG00000070808	243842	Bicra
ENSMUSG00000070810	629219	Sult2a6
ENSMUSG00000070811	100043194	Sult2a2
ENSMUSG00000070814	321008	Zswim9
ENSMUSG00000070815	171261	Vmn1r87
ENSMUSG00000070816	100312473	Vmn1r86
ENSMUSG00000070817	252909	Vmn1r85
ENSMUSG00000070822	232875	Zscan18
ENSMUSG00000070828	665902	Zscan4f
ENSMUSG00000070837	20871	Aurkc
ENSMUSG00000070841	100042636	Vmn2r34
ENSMUSG00000070844	22310	Vmn2r42
ENSMUSG00000070847	22306	Vmn2r30
ENSMUSG00000070873	232801	Lilra5
ENSMUSG00000074361	319430	C5ar2
ENSMUSG00000074364	259300	Ehd2
ENSMUSG00000074365	546024	Crxos
ENSMUSG00000074366	252829	Obox5
ENSMUSG00000074369	246792	Obox2
ENSMUSG00000074375	629203	Sult2a3
ENSMUSG00000074377	434121	Sult2a4
ENSMUSG00000074378	330470	Bsph1
ENSMUSG00000074405	319748	Zfp865
ENSMUSG00000074406	232816	Zfp628
ENSMUSG00000074417	18724	Gm14548
ENSMUSG00000074417	18729	Gm14548
ENSMUSG00000074417	18730	Gm14548
ENSMUSG00000074417	100038909	Gm14548
ENSMUSG00000074418	NA	Gm15930
ENSMUSG00000074419	18729	Gm15448
ENSMUSG00000074419	100041146	Gm15448
ENSMUSG00000074420	NA	Gm10693
ENSMUSG00000074547	NA	Rps8-ps4
ENSMUSG00000075719	NA	Gm23741
ENSMUSG00000075906	NA	Gm23942
ENSMUSG00000076332	NA	Gm24715
ENSMUSG00000077138	NA	Gm23577
ENSMUSG00000077965	NA	Gm24605
ENSMUSG00000078793	381852	Gm5155
ENSMUSG00000078794	629378	Dact3
ENSMUSG00000078795	101434	Ceacam15
ENSMUSG00000078796	666528	Zfp541
ENSMUSG00000078798	20859	Sult2a1
ENSMUSG00000078799	434264	Sult2a5
ENSMUSG00000078800	77684	Bsph2
ENSMUSG00000078808	81014	Vmn1r58
ENSMUSG00000078810	243816	Gp6
ENSMUSG00000078813	69757	Leng1
ENSMUSG00000080350	NA	Gm26248
ENSMUSG00000080413	NA	Gm26473
ENSMUSG00000080478	NA	Snord23
ENSMUSG00000080705	NA	Sult2a-ps4
ENSMUSG00000080917	NA	Gm15925
ENSMUSG00000081550	NA	Gm15877
ENSMUSG00000081665	18722	Gm15922
ENSMUSG00000081723	NA	Gm15931
ENSMUSG00000081982	NA	Sult2a-ps2
ENSMUSG00000082042	NA	Gm15923
ENSMUSG00000082093	NA	Gm15928
ENSMUSG00000082586	NA	Sult2a-ps1
ENSMUSG00000082782	NA	Gm5319
ENSMUSG00000082872	NA	Gm15773
ENSMUSG00000083309	NA	Gm15926
ENSMUSG00000083344	NA	Gm7363
ENSMUSG00000083649	19428	Rasl2-9
ENSMUSG00000084102	NA	Sult2a-ps3
ENSMUSG00000084654	NA	n-R5s150
ENSMUSG00000085272	381835	Sbk3
ENSMUSG00000085725	NA	Gm15873
ENSMUSG00000085886	NA	D030047H15Rik
ENSMUSG00000086032	NA	Gm15929
ENSMUSG00000086155	NA	9430041J12Rik
ENSMUSG00000086604	NA	Gm15510
ENSMUSG00000086784	664994	Isoc2a
ENSMUSG00000087915	NA	Gm24909
ENSMUSG00000088361	NA	Gm23499
ENSMUSG00000088575	NA	Gm24537
ENSMUSG00000089780	NA	Gm16306
ENSMUSG00000089942	18725	Pira2
ENSMUSG00000090179	NA	Gm16307
ENSMUSG00000090342	100042894	Vmn2r46
ENSMUSG00000090352	NA	Gm3972
ENSMUSG00000090482	NA	Gm3675
ENSMUSG00000090662	100042810	Vmn2r45
ENSMUSG00000090714	545913	Zscan4d
ENSMUSG00000090727	NA	Gm3956
ENSMUSG00000090762	629079	Vmn2r56
ENSMUSG00000090824	257882	Olfr1344
ENSMUSG00000090849	NA	Vmn2r-ps36
ENSMUSG00000090864	100042781	Vmn2r40
ENSMUSG00000090892	100042848	Vmn2r41
ENSMUSG00000090968	NA	Gm3978
ENSMUSG00000091045	100042499	Vmn2r55
ENSMUSG00000091163	NA	Gm3962
ENSMUSG00000091177	NA	Gm15494
ENSMUSG00000091651	100042653	Vmn2r36
ENSMUSG00000091652	665150	Vmn1r57
ENSMUSG00000091662	252904	Vmn1r69
ENSMUSG00000091811	66300	Inafm1
ENSMUSG00000091874	81015	Vmn1r56
ENSMUSG00000091930	384534	Vmn2r52
ENSMUSG00000092173	NA	Vmn2r-ps38
ENSMUSG00000092175	NA	Gm3584
ENSMUSG00000092178	NA	Gm45351
ENSMUSG00000092204	NA	Vmn2r-ps49
ENSMUSG00000092208	NA	Vmn1r-ps58
ENSMUSG00000092221	NA	Gm7230
ENSMUSG00000092227	NA	Gm7651
ENSMUSG00000092248	NA	Vmn1r-ps63
ENSMUSG00000092264	NA	Gm3585
ENSMUSG00000092271	NA	Vmn1r-ps46
ENSMUSG00000092285	NA	Vmn1r-ps56
ENSMUSG00000092294	NA	Gm18200
ENSMUSG00000092308	NA	Gm3623
ENSMUSG00000092312	NA	Zfp419
ENSMUSG00000092314	NA	Gm3563
ENSMUSG00000092318	NA	Vmn1r-ps60
ENSMUSG00000092326	NA	Vmn1r-ps55
ENSMUSG00000092331	NA	Vmn1r-ps66
ENSMUSG00000092336	NA	Vmn1r-ps40
ENSMUSG00000092350	NA	Vmn1r-ps62
ENSMUSG00000092351	NA	Vmn1r-ps64
ENSMUSG00000092359	NA	Vmn1r-ps68
ENSMUSG00000092387	NA	Gm7648
ENSMUSG00000092393	NA	Gm20399
ENSMUSG00000092398	NA	Vmn1r-ps59
ENSMUSG00000092427	NA	Vmn1r-ps69
ENSMUSG00000092433	NA	Vmn2r-ps40
ENSMUSG00000092439	NA	Vmn2r-ps37
ENSMUSG00000092441	NA	Vmn2r-ps46
ENSMUSG00000092447	NA	Gm7696
ENSMUSG00000092452	NA	Vmn2r-ps45
ENSMUSG00000092466	NA	Vmn1r-ps57
ENSMUSG00000092476	NA	Vmn1r-ps65
ENSMUSG00000092489	NA	Vmn1r-ps53
ENSMUSG00000092490	NA	Gm20482
ENSMUSG00000092518	243822	Fam71e2
ENSMUSG00000092520	NA	Gm3611
ENSMUSG00000092523	NA	Gm18191
ENSMUSG00000092535	NA	Vmn1r-ps61
ENSMUSG00000092548	NA	Vmn2r-ps41
ENSMUSG00000092551	NA	Gm20287
ENSMUSG00000092561	NA	Gm4011
ENSMUSG00000092573	NA	Vmn2r-ps43
ENSMUSG00000092574	NA	2810047C21Rik1
ENSMUSG00000092575	NA	Gm5583
ENSMUSG00000092576	NA	Obox4-ps35
ENSMUSG00000092579	81016	Vmn1r62
ENSMUSG00000092580	NA	Vmn1r-ps45
ENSMUSG00000092583	NA	Vmn2r-ps53
ENSMUSG00000092584	NA	Gm18199
ENSMUSG00000092610	NA	Vmn1r-ps67
ENSMUSG00000092611	NA	Vmn2r-ps42
ENSMUSG00000092614	NA	Vmn2r-ps47
ENSMUSG00000092619	NA	Gm20438
ENSMUSG00000092620	NA	Gm18201
ENSMUSG00000092624	NA	Gm3654
ENSMUSG00000092815	NA	Mir3099
ENSMUSG00000092875	NA	Gm22649
ENSMUSG00000092953	NA	Gm26217
ENSMUSG00000093207	NA	Gm22414
ENSMUSG00000093249	NA	Gm24576
ENSMUSG00000093397	NA	Obox4-ps29
ENSMUSG00000093420	NA	Obox4-ps33
ENSMUSG00000093421	NA	Obox3-ps6
ENSMUSG00000093487	NA	Vmn1r-ps48
ENSMUSG00000093509	NA	Obox3-ps3
ENSMUSG00000093513	NA	Obox4-ps31
ENSMUSG00000093519	NA	Gm20345
ENSMUSG00000093534	NA	Vmn1r-ps51
ENSMUSG00000093536	100042450	Smim17
ENSMUSG00000093549	NA	Obox4-ps36
ENSMUSG00000093554	NA	Obox4-ps26
ENSMUSG00000093567	NA	Obox4-ps8
ENSMUSG00000093584	NA	Obox3-ps2
ENSMUSG00000093595	NA	Vmn1r-ps49
ENSMUSG00000093599	NA	Mir5620
ENSMUSG00000093623	NA	Obox4-ps14
ENSMUSG00000093664	NA	Obox4-ps37
ENSMUSG00000093665	NA	Obox3-ps1
ENSMUSG00000093681	NA	Vmn2r-ps52
ENSMUSG00000093683	NA	Obox4-ps34
ENSMUSG00000093689	NA	Vmn1r-ps52
ENSMUSG00000093707	NA	Obox4-ps9
ENSMUSG00000093719	NA	Obox4-ps30
ENSMUSG00000093727	NA	Obox3-ps5
ENSMUSG00000093736	NA	Obox4-ps38
ENSMUSG00000093766	NA	Gm20679
ENSMUSG00000093770	NA	Obox3-ps4
ENSMUSG00000093773	NA	Obox3-ps7
ENSMUSG00000093781	NA	Vmn1r-ps47
ENSMUSG00000093826	NA	Gm6900
ENSMUSG00000093877	258915	Olfr1348
ENSMUSG00000093913	NA	Obox4-ps28
ENSMUSG00000093940	NA	Obox4-ps19
ENSMUSG00000093961	NA	Obox4-ps17
ENSMUSG00000094098	434113	Vmn2r44
ENSMUSG00000094107	100042891	Vmn2r47
ENSMUSG00000094156	638251	Sult2a7
ENSMUSG00000094243	NA	Obox4-ps22
ENSMUSG00000094280	NA	Vmn2r-ps51
ENSMUSG00000094316	NA	Mir297-1
ENSMUSG00000094381	NA	Gm25068
ENSMUSG00000094412	NA	Obox4-ps16
ENSMUSG00000094416	NA	Obox4-ps11
ENSMUSG00000094555	NA	Obox4-ps6
ENSMUSG00000094606	434117	Vmn2r50
ENSMUSG00000094736	NA	Gm4073
ENSMUSG00000094967	NA	Obox4-ps18
ENSMUSG00000095116	NA	Gm23714
ENSMUSG00000095246	NA	Gm24752
ENSMUSG00000095274	NA	Obox4-ps27
ENSMUSG00000095339	665780	Zscan4b
ENSMUSG00000095430	252905	Vmn1r72
ENSMUSG00000095629	171260	Vmn1r89
ENSMUSG00000095730	76229	Vmn2r29
ENSMUSG00000095773	434110	Vmn2r38
ENSMUSG00000095864	628946	Vmn1r77
ENSMUSG00000095914	625580	Vmn2r48
ENSMUSG00000095922	NA	Obox4-ps21
ENSMUSG00000095936	NA	Zscan4e
ENSMUSG00000095952	NA	Obox4-ps12
ENSMUSG00000095974	NA	Obox4-ps13
ENSMUSG00000095998	NA	Gm24701
ENSMUSG00000096002	637908	Vmn2r53
ENSMUSG00000096075	NA	Gm25349
ENSMUSG00000096180	625605	Vmn2r49
ENSMUSG00000096228	18349	Olfr5
ENSMUSG00000096293	NA	Gm3683
ENSMUSG00000096294	100042688	Gm10302
ENSMUSG00000096314	NA	Gm23521
ENSMUSG00000096373	100042591	Vmn2r31
ENSMUSG00000096381	NA	Gm25354
ENSMUSG00000096399	625353	Vmn2r35
ENSMUSG00000096413	NA	Gm3616
ENSMUSG00000096414	NA	Obox4-ps15
ENSMUSG00000096439	NA	Obox4-ps23
ENSMUSG00000096500	NA	Gm23087
ENSMUSG00000096593	666085	Vmn2r54
ENSMUSG00000096658	545909	Vmn2r39
ENSMUSG00000096668	NA	Gm3665
ENSMUSG00000096673	NA	Gm24520
ENSMUSG00000096691	624512	Vmn2r33
ENSMUSG00000096707	NA	Vmn2r-ps44
ENSMUSG00000096735	100042437	Vmn1r79
ENSMUSG00000096743	22311	Vmn2r32
ENSMUSG00000096797	NA	Obox4-ps20
ENSMUSG00000097115	NA	1810019N24Rik
ENSMUSG00000097842	NA	9330104G04Rik
ENSMUSG00000098135	NA	Gm6946
ENSMUSG00000098278	NA	Ranbp2-ps8
ENSMUSG00000098290	NA	Obox4-ps1
ENSMUSG00000098309	NA	Gtpbp4-ps2
ENSMUSG00000098330	NA	Gtpbp4-ps1
ENSMUSG00000098354	NA	Rpap3-ps2
ENSMUSG00000098382	NA	Gtpbp4-ps4
ENSMUSG00000098386	NA	Ranbp2-ps10
ENSMUSG00000098404	NA	Mrip-ps
ENSMUSG00000098469	NA	Ranbp2-ps4
ENSMUSG00000098506	NA	Phf20-ps
ENSMUSG00000098508	NA	Ranbp2-ps2
ENSMUSG00000098520	NA	Ranbp2-ps1
ENSMUSG00000098561	NA	Gtpbp4-ps5
ENSMUSG00000098564	NA	Ranbp2-ps3
ENSMUSG00000098644	NA	Bsph2-ps
ENSMUSG00000098657	NA	Gm27675
ENSMUSG00000098741	NA	Obox4-ps2
ENSMUSG00000098744	NA	Ranbp2-ps7
ENSMUSG00000098782	NA	Mrps36-ps3
ENSMUSG00000098861	NA	Ranbp2-ps9
ENSMUSG00000098900	NA	Gm18190
ENSMUSG00000099055	NA	Zfp-ps
ENSMUSG00000099056	NA	Gtpbp4-ps3
ENSMUSG00000099087	NA	Ranbp2-ps5
ENSMUSG00000099198	NA	Obox4-ps39
ENSMUSG00000099216	NA	Obox8
ENSMUSG00000099242	NA	Obox4-ps3
ENSMUSG00000099298	NA	Ranbp2-ps6
ENSMUSG00000099400	NA	Kat6b-ps1
ENSMUSG00000099423	NA	Gm17826
ENSMUSG00000099596	NA	Zbed4-ps3
ENSMUSG00000099744	NA	Tmem167-ps3
ENSMUSG00000099901	NA	Zbed4-ps2
ENSMUSG00000100378	NA	Rpap3-ps1
ENSMUSG00000100468	NA	Tmem167-ps1
ENSMUSG00000100566	NA	Tmem167-ps2
ENSMUSG00000100583	NA	Gm29443
ENSMUSG00000100586	627280	Vmn1r90
ENSMUSG00000100660	NA	Kat6b-ps2
ENSMUSG00000101008	NA	Gm29442
ENSMUSG00000101135	NA	Gm17981
ENSMUSG00000101532	NA	Zbed4-ps1
ENSMUSG00000102084	NA	Gm29638
ENSMUSG00000104759	NA	Ranbp2-ps12
ENSMUSG00000105094	NA	Obox4-ps10
ENSMUSG00000105314	NA	Ranbp2-ps11
ENSMUSG00000105410	NA	Gtpbp4-ps7
ENSMUSG00000105505	NA	Obox4-ps7
ENSMUSG00000105566	NA	Obox4-ps4
ENSMUSG00000105898	NA	Obox4-ps32
ENSMUSG00000106050	NA	Ass-ps1
ENSMUSG00000106346	NA	Gtpbp4-ps6
ENSMUSG00000106552	NA	Obox4-ps5
ENSMUSG00000106582	NA	Obox4-ps24
ENSMUSG00000106616	NA	Obox4-ps25
ENSMUSG00000107520	NA	Gm3726
ENSMUSG00000107673	NA	Crs-ps
ENSMUSG00000107687	NA	Gm44254
ENSMUSG00000107945	NA	Rpl7a-ps14
ENSMUSG00000108043	NA	Zim3
ENSMUSG00000108113	NA	Zim2
ENSMUSG00000108293	NA	Pla2g4c-ps
ENSMUSG00000001247	54135	Lsr
ENSMUSG00000001248	52857	Gramd1a
ENSMUSG00000001249	15451	Hpn
ENSMUSG00000001802	435965	Lrp3
ENSMUSG00000002068	12447	Ccne1
ENSMUSG00000002204	16541	Napsa
ENSMUSG00000002205	101568	Vrk3
ENSMUSG00000002635	68079	Pdcd2l
ENSMUSG00000002963	59047	Pnkp
ENSMUSG00000002968	75613	Med25
ENSMUSG00000003184	54131	Irf3
ENSMUSG00000003190	75736	Bcl2l12
ENSMUSG00000003420	14132	Fcgrt
ENSMUSG00000003421	66394	Nosip
ENSMUSG00000003429	27207	Rps11
ENSMUSG00000004473	20256	Clec11a
ENSMUSG00000004609	12489	Cd33
ENSMUSG00000004610	110826	Etfb
ENSMUSG00000004612	72310	Nkg7
ENSMUSG00000005553	11944	Atp4a
ENSMUSG00000006311	14008	Etv2
ENSMUSG00000006313	109637	Upk1a
ENSMUSG00000006315	69804	Tmem147
ENSMUSG00000006948	56640	Klk4
ENSMUSG00000007783	78070	Cpt1c
ENSMUSG00000007837	65116	Prrg2
ENSMUSG00000008028	69349	1700008O03Rik
ENSMUSG00000008140	69683	Emc10
ENSMUSG00000008193	272382	Spib
ENSMUSG00000009687	18301	Fxyd5
ENSMUSG00000011096	67605	Akt1s1
ENSMUSG00000011658	70300	Fuz
ENSMUSG00000012640	69930	Zfp715
ENSMUSG00000012777	100503991	Acp4
ENSMUSG00000013083	69147	2200002J24Rik
ENSMUSG00000013353	74054	4931406B18Rik
ENSMUSG00000013367	210094	Iglon5
ENSMUSG00000019194	20266	Scn1b
ENSMUSG00000019429	233080	Ffar3
ENSMUSG00000019539	52377	Rcn3
ENSMUSG00000021217	243931	Tshz3
ENSMUSG00000023072	72140	Cep89
ENSMUSG00000030417	56330	Pdcd5
ENSMUSG00000030421	19777	Uri1
ENSMUSG00000030423	66161	Pop4
ENSMUSG00000030424	233147	Zfp939
ENSMUSG00000030463	71162	4933421I07Rik
ENSMUSG00000030468	243958	Siglecg
ENSMUSG00000030469	210105	Zfp719
ENSMUSG00000030472	72431	Ceacam18
ENSMUSG00000030474	83382	Siglece
ENSMUSG00000030491	71981	Tdrd12
ENSMUSG00000030492	30962	Slc7a9
ENSMUSG00000030493	101831	Faap24
ENSMUSG00000030494	52428	Rhpn2
ENSMUSG00000030495	53896	Slc7a10
ENSMUSG00000030499	233107	Kctd15
ENSMUSG00000030577	12483	Cd22
ENSMUSG00000030693	69540	Klk10
ENSMUSG00000030713	23993	Klk7
ENSMUSG00000030731	20981	Syt3
ENSMUSG00000030739	71960	Myh14
ENSMUSG00000034867	245886	Ankrd27
ENSMUSG00000034875	110959	Nudt19
ENSMUSG00000034957	12606	Cebpa
ENSMUSG00000036427	14751	Gpi1
ENSMUSG00000036459	101543	Wtip
ENSMUSG00000036521	381970	Scgb2b2
ENSMUSG00000036560	243914	Lgi4
ENSMUSG00000036570	56188	Fxyd1
ENSMUSG00000036578	57780	Fxyd7
ENSMUSG00000036634	17136	Mag
ENSMUSG00000036733	68035	Rbm42
ENSMUSG00000036751	110323	Cox6b1
ENSMUSG00000038387	20130	Rras
ENSMUSG00000038406	233208	Scaf1
ENSMUSG00000038502	84113	Ptov1
ENSMUSG00000038520	233204	Tbc1d17
ENSMUSG00000038539	107503	Atf5
ENSMUSG00000038644	18971	Pold1
ENSMUSG00000038670	233199	Mybpc2
ENSMUSG00000038695	66124	Josd2
ENSMUSG00000038704	68352	Aspdh
ENSMUSG00000038738	243961	Shank1
ENSMUSG00000038782	NA	1700028J19Rik
ENSMUSG00000038888	233189	Ctu1
ENSMUSG00000038968	16615	Klk1b16
ENSMUSG00000038973	74276	Cldnd2
ENSMUSG00000039013	233186	Siglecf
ENSMUSG00000039257	58188	Vstm2b
ENSMUSG00000040705	NA	A930016O22Rik
ENSMUSG00000040714	232943	Klc3
ENSMUSG00000040725	232989	Hnrnpul1
ENSMUSG00000040734	333654	Ppp1r13l
ENSMUSG00000040811	72205	Eml2
ENSMUSG00000040824	107686	Snrpd2
ENSMUSG00000040841	20475	Six5
ENSMUSG00000040857	13875	Erf
ENSMUSG00000040866	83434	Rsph6a
ENSMUSG00000040891	15377	Foxa3
ENSMUSG00000040907	232975	Atp1a3
ENSMUSG00000040940	16801	Arhgef1
ENSMUSG00000040952	20085	Rps19
ENSMUSG00000040987	243864	Mill2
ENSMUSG00000041037	210146	Irgq
ENSMUSG00000042831	233065	Alkbh6
ENSMUSG00000043456	243937	Zfp536
ENSMUSG00000043671	233115	Dpy19l3
ENSMUSG00000043843	330485	Tmem145
ENSMUSG00000044030	272359	Irf2bp1
ENSMUSG00000044317	319197	Gpr4
ENSMUSG00000044430	69511	Klk12
ENSMUSG00000044452	668501	Zfp507
ENSMUSG00000044453	233081	Ffar1
ENSMUSG00000044485	16613	Klk1b11
ENSMUSG00000044609	NA	Gm9294
ENSMUSG00000044709	69731	Gemin7
ENSMUSG00000044737	317653	Klk14
ENSMUSG00000044786	22695	Zfp36
ENSMUSG00000044903	243862	Psg22
ENSMUSG00000044997	NA	E130304I02Rik
ENSMUSG00000045039	269878	Megf8
ENSMUSG00000045252	232976	Zfp574
ENSMUSG00000045411	668661	2410002F23Rik
ENSMUSG00000045587	232972	Lypd10
ENSMUSG00000045693	446099	Nlrp4e
ENSMUSG00000045948	24030	Mrps12
ENSMUSG00000046056	282619	Sbsn
ENSMUSG00000046058	386655	Eid2
ENSMUSG00000046130	100312477	Vmn1r184
ENSMUSG00000046185	74352	Zfp84
ENSMUSG00000046223	18793	Plaur
ENSMUSG00000046372	NA	Gm5590
ENSMUSG00000046410	52150	Kcnk6
ENSMUSG00000046438	233090	Scgb2b24
ENSMUSG00000046541	210172	Zfp526
ENSMUSG00000046574	233210	Prr12
ENSMUSG00000046750	280621	Selenov
ENSMUSG00000046826	76415	Fam187b
ENSMUSG00000046865	14113	Fbl
ENSMUSG00000046924	404286	Vmn1r179
ENSMUSG00000046958	NA	4930432E11Rik
ENSMUSG00000047085	272381	Lrrc4b
ENSMUSG00000047473	22693	Zfp30
ENSMUSG00000047586	233038	Nccrp1
ENSMUSG00000047603	56525	Zfp235
ENSMUSG00000047649	70333	Cd3eap
ENSMUSG00000047730	215384	Fcgbp
ENSMUSG00000047884	101533	Klk9
ENSMUSG00000048012	243963	Zfp473
ENSMUSG00000048312	233164	Gm4884
ENSMUSG00000048481	232934	Mypop
ENSMUSG00000048574	NA	Ccnb1-ps
ENSMUSG00000049062	NA	Gm9244
ENSMUSG00000049123	76718	Catsperg2
ENSMUSG00000049421	26466	Zfp260
ENSMUSG00000049643	66367	2310022A10Rik
ENSMUSG00000049676	320225	Catsperg1
ENSMUSG00000049685	13108	Cyp2g1
ENSMUSG00000049761	NA	Pmis2
ENSMUSG00000049848	319930	Ceacam19
ENSMUSG00000050063	19144	Klk6
ENSMUSG00000050428	243867	Fbxo46
ENSMUSG00000050440	84506	Hamp
ENSMUSG00000050605	22719	Zfp61
ENSMUSG00000050855	233057	Zfp940
ENSMUSG00000051113	75538	Fam71e1
ENSMUSG00000051314	233079	Ffar2
ENSMUSG00000051403	232947	Ppp1r37
ENSMUSG00000051735	320435	Rinl
ENSMUSG00000051768	22594	Xrcc1
ENSMUSG00000051965	378430	Nanos2
ENSMUSG00000052212	68891	Cd177
ENSMUSG00000052214	403187	Opa3
ENSMUSG00000052675	57745	Zfp112
ENSMUSG00000052974	13107	Cyp2f2
ENSMUSG00000052997	50995	Uba2
ENSMUSG00000053175	12051	Bcl3
ENSMUSG00000053198	19153	Prx
ENSMUSG00000053291	19342	Rab4b
ENSMUSG00000053522	16858	Lgals7
ENSMUSG00000053565	73830	Eif3k
ENSMUSG00000053714	NA	4732471J01Rik
ENSMUSG00000053719	16618	Klk1b26
ENSMUSG00000053742	330513	Gm5114
ENSMUSG00000053742	620018	Gm5114
ENSMUSG00000053742	668618	Gm5114
ENSMUSG00000053742	100043467	Gm5114
ENSMUSG00000053898	51798	Ech1
ENSMUSG00000053964	16855	Lgals4
ENSMUSG00000053985	243906	Zfp14
ENSMUSG00000054046	626834	Klk13
ENSMUSG00000054083	60594	Capn12
ENSMUSG00000054102	233001	Nlrp9a
ENSMUSG00000054169	26366	Ceacam10
ENSMUSG00000054342	16534	Kcnn4
ENSMUSG00000054385	26367	Ceacam2
ENSMUSG00000054499	67379	Dedd2
ENSMUSG00000054676	72244	1600014C10Rik
ENSMUSG00000054793	260299	Cadm4
ENSMUSG00000054808	60595	Actn4
ENSMUSG00000055102	74400	Zfp819
ENSMUSG00000055193	317652	Klk15
ENSMUSG00000055200	170742	Sertad3
ENSMUSG00000055305	22755	Zfp93
ENSMUSG00000055826	69301	Tescl
ENSMUSG00000056043	243923	Rgs9bp
ENSMUSG00000056216	12611	Cebpg
ENSMUSG00000056383	233168	AI987944
ENSMUSG00000056592	210104	Zfp658
ENSMUSG00000056836	NA	Gm6851
ENSMUSG00000056978	66438	Hamp2
ENSMUSG00000057092	17178	Fxyd3
ENSMUSG00000057093	112415	Zfp607b
ENSMUSG00000057101	210135	Zfp180
ENSMUSG00000057177	606496	Gsk3a
ENSMUSG00000057229	66349	Dmac2
ENSMUSG00000057454	72434	Lypd3
ENSMUSG00000057513	384572	Vmn1r177
ENSMUSG00000057667	232946	Bloc1s3
ENSMUSG00000058239	22282	Usf2
ENSMUSG00000058402	233058	Zfp420
ENSMUSG00000058447	NA	Gm26920
ENSMUSG00000058709	112406	Egln2
ENSMUSG00000058717	210155	Lypd11
ENSMUSG00000058741	623131	Prr19
ENSMUSG00000059128	330496	Ifnl2
ENSMUSG00000059479	232984	B3gnt8
ENSMUSG00000059975	72723	Zfp74
ENSMUSG00000060188	232983	Cxcl17
ENSMUSG00000060376	12039	Bckdha
ENSMUSG00000060407	13085	Cyp2a12
ENSMUSG00000060508	243874	Nlrp9b
ENSMUSG00000060621	69547	Nkpd1
ENSMUSG00000060747	338374	Ifnl3
ENSMUSG00000060791	63986	Gmfg
ENSMUSG00000061028	53609	Clasrp
ENSMUSG00000061115	NA	Gm17113
ENSMUSG00000061286	27998	Exosc5
ENSMUSG00000061479	53607	Snrpa
ENSMUSG00000061702	320208	Tmem91
ENSMUSG00000062028	210145	Irgc1
ENSMUSG00000062040	22689	Zfp27
ENSMUSG00000062132	NA	Arhgap33os
ENSMUSG00000062300	19294	Nectin2
ENSMUSG00000062483	81012	Vmn1r171
ENSMUSG00000062598	232959	Vmn1r178
ENSMUSG00000062732	232973	Lypd4
ENSMUSG00000062773	56746	Tex101
ENSMUSG00000063047	338354	Zfp780b
ENSMUSG00000063160	18223	Numbl
ENSMUSG00000063305	434540	Psg20
ENSMUSG00000063439	232987	B9d2
ENSMUSG00000063623	NA	C230062I16Rik
ENSMUSG00000063651	72383	Cnfn
ENSMUSG00000064109	23900	Hcst
ENSMUSG00000064254	66071	Ethe1
ENSMUSG00000064264	232969	Zfp428
ENSMUSG00000064580	NA	Gm25134
ENSMUSG00000064793	NA	Gm24356
ENSMUSG00000064982	NA	Gm25259
ENSMUSG00000065313	NA	Gm26062
ENSMUSG00000065385	NA	n-R5s153
ENSMUSG00000065388	NA	Gm23099
ENSMUSG00000065543	NA	Mir330
ENSMUSG00000065659	NA	Gm23103
ENSMUSG00000066647	NA	Gm5113
ENSMUSG00000066704	13090	Cyp2b19
ENSMUSG00000066721	101544	Zfp575
ENSMUSG00000066724	NA	Gm10175
ENSMUSG00000068962	232966	Zfp114
ENSMUSG00000070150	NA	n-R5s152
ENSMUSG00000070699	71984	Sars2
ENSMUSG00000070705	434156	Eid2b
ENSMUSG00000070709	73430	Zfp974
